"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"DDB2",81.0187641527664,0.173415952542203,0.102469578733778,0.076355787632814,0.16346938733695
"DNAJC9",2.89111266708765,-0.305407010639254,0.237534423612992,0.0764889827299948,0.163734943881024
"SCN4B",0.944215208782231,0.271850803698269,0.295881572291403,0.0765238421436967,0.163789961314028
"PSMG1",7.57565554788206,-0.304267452519632,0.232092357094133,0.0766257294016086,0.163988413347825
"HLA-DQA1",956.177851558365,-0.142231714494223,0.082771058132693,0.0767267940391913,0.164181720152758
"SPATC1L",15.8551216575632,0.299736073278615,0.219152047647563,0.0767344142441657,0.164181720152758
"OR2A1",1.1556022940631,0.190087945743687,0.331515442171345,0.0768565358239973,0.164397076147154
"TIMM50",129.429604162621,0.0975439711342962,0.0558714693088531,0.0768626419201847,0.164397076147154
"YIPF2",43.0277634116301,0.274455802360674,0.182904543415394,0.076853328322076,0.164397076147154
"RNF8",47.4549551275907,-0.166030541701147,0.0978727111936553,0.0768985793734584,0.164454273836459
"SLC25A34",25.8989939652641,0.210265520400157,0.127991954799529,0.076916631730281,0.164473213593505
"POLE",22.5238741869055,-0.304194396890197,0.254848740539674,0.0769817912062249,0.164592867390715
"NME8",11.1614812189026,-0.299464173007579,0.21917656097064,0.0770130298282302,0.164620298610959
"SLC5A11",1.82538420613645,0.279624059019592,0.289889507683615,0.0770098266060716,0.164620298610959
"GPR162",41.2405200955615,0.247232387505427,0.15702228727764,0.0770670822741404,0.164696471080536
"RDM1P1",5.43414825589999,-0.29574302079691,0.211840844454998,0.0770652893468161,0.164696471080536
"MYL4",134.315377620651,0.302488814912855,0.227346378719969,0.0770936310754246,0.16473352351063
"DCAF8L2",1.26274811836111,-0.281850469773011,0.287982552752073,0.0771189020940153,0.164766764399389
"EPB41",2982.85499427782,0.244064756965393,0.154369123379284,0.0771276126112207,0.164766764399389
"HROB",4.3985798532622,0.299040082545016,0.218544127881552,0.077150950859702,0.16479693731348
"ADAMTS1",17.1539412022651,0.271229698082854,0.179746784226087,0.0771611389751309,0.164799017264177
"SNRNP40",94.049993861076,-0.143493297591443,0.0837028676586037,0.0772209740352412,0.164907118880035
"ARHGAP44",14.9744441412304,-0.237149250793047,0.148720129556128,0.077234465485205,0.164916238682294
"LSM3P2",2.69260613078298,-0.296225186791458,0.272252596178692,0.0772446882829362,0.164918377693723
"DGLUCY",797.241011385904,0.192887735934805,0.115911284064561,0.0772862408230477,0.164987397603271
"OR6L2P",3.0428816756496,0.303870472978386,0.254449342746358,0.0773827000716031,0.165173599568042
"RRN3P3",48.63045116634,0.138721180947948,0.0807943590414373,0.0773939698209097,0.165177941556918
"LAGE3P1",6.2966288967053,0.299094730479583,0.219260219393713,0.0774149922103005,0.165183385311528
"RETSAT",189.116409152113,0.156822899820396,0.0921493366336324,0.0774115417504935,0.165183385311528
"ZNF557",140.865101468239,-0.13154549587844,0.0763970979787729,0.0774560065018102,0.165251184096967
"NOP14",145.556650388092,0.141679278848073,0.082648828281136,0.0774670263323482,0.165254981626198
"BDNF",3.19475106586026,-0.304610035590898,0.240054162586387,0.0775272496854885,0.165344560176075
"SMC1A",99.3297388465832,0.296782071751662,0.214657837645983,0.0775275080590755,0.165344560176075
"HLA-DRB6",1.5524714197802,0.277878762856583,0.290860436402447,0.0775408387465752,0.165353273039525
"NCL",410.582653816179,-0.118090042269558,0.0682514253675515,0.0775538183013451,0.165361235135856
"TFB1M",46.3024295499815,-0.174696209662344,0.103792464881267,0.0776008698133818,0.165441835333453
"CTXN2",15.2219761875612,-0.228630159147185,0.317337276041106,0.0776518152116506,0.165530716932106
"CD93",1174.70160260674,0.2159699170204,0.132582240803287,0.077691206665067,0.165594950685821
"DUTP1",3.54988017299964,-0.304188018809363,0.250747578099532,0.0777057372904796,0.165606185824622
"SORT1",284.117360432172,0.257606749561309,0.166781409710187,0.0777164953807326,0.165609379230835
"NLGN4Y",3.97236059722666,0.302693468715868,0.23054084635459,0.0777886088248005,0.165731602583857
"PALD1",5.6244161673912,0.290854286798946,0.204909438045494,0.0777923848863002,0.165731602583857
"IGLV4-69",4.53650911108002,0.304401786245347,0.247278494081868,0.0778249931318145,0.165781324697773
"RAB10",355.677122631882,-0.123212764722681,0.0714181825191353,0.0778371069582384,0.165787383345015
"ALKBH8",20.3826339115448,-0.289990715302797,0.203711700786718,0.0778722739794678,0.165842536332791
"PGAM1",498.175290311827,0.134079398767754,0.0780962034736762,0.0779780657678562,0.166048065990964
"MTND2P24",1.55476696737113,-0.256885843599784,0.303998619748861,0.078123221723249,0.166337359585751
"SLC23A2",238.472828870293,0.118071409898389,0.0684102245391488,0.0782636257257843,0.166616467814028
"LAMTOR4",211.828411560812,0.187856098463301,0.112938357134499,0.0783727136328088,0.166828848288834
"MAGOH",25.3291219099553,-0.220127680191662,0.136080664775109,0.0783845112883546,0.16683410500919
"OR2W6P",2.09544355066778,-0.289715474494627,0.279144069494033,0.0784074825604063,0.166863139646938
"MRS2P2",14.1490834711557,-0.253505994887361,0.163622926102429,0.0784922169193477,0.167023593052056
"EEF1GP7",1.15140997705137,0.278872839668043,0.289227304066211,0.078663927557856,0.167369063094487
"DAPK1",235.4597081346,0.204966910991721,0.125069796943876,0.078702769075485,0.167431786001552
"SSBP1",120.886090402228,-0.119263220827949,0.0692467413462295,0.0787435901480612,0.167498704780932
"RANP8",0.992152188418358,-0.260361153653199,0.301685936521779,0.0788486229356647,0.16770217876137
"SEC24A",103.342514656518,-0.148738655205128,0.0875044558040264,0.0788892342891194,0.167768603479298
"COX6A1",102.195656829717,-0.17033426667044,0.101454070894042,0.0790045284839641,0.167993816661003
"ZNF511",32.8584119824781,0.197699353874317,0.120051597563344,0.0790188373718261,0.168004268473028
"NDUFB4",61.1278311167617,-0.177238105807241,0.106054586973675,0.0790685267622796,0.168089932383617
"SPAG16",21.3163405837872,0.223011486420491,0.138696285819082,0.0791145752199742,0.168167836678065
"ANAPC10",33.6731655777185,-0.171633221703943,0.102391317050019,0.0792206483141672,0.168333289188414
"COPS6",91.4848920977129,0.132867085388226,0.0776870351802251,0.0792065927731501,0.168333289188414
"TRAV36DV7",2.49273233198149,-0.299523573728918,0.262459448471374,0.0792136782046824,0.168333289188414
"FN3KRP",47.1205320379968,0.199796548412801,0.121636987263408,0.0792393872828115,0.168340654327207
"ZNF345",46.4389562661964,-0.182660138441483,0.10977121539123,0.0792429392664669,0.168340654327207
"TUBGCP3",234.974899197397,0.0962441835879508,0.0555631855536099,0.0792528009979292,0.168341608770542
"PIGH",59.0694189542325,-0.131556767495132,0.0769004912473414,0.0792881569339055,0.168396709032526
"GDF10",1.66301300741206,0.279064182828431,0.288536676495366,0.0793507069849955,0.168509545764266
"PROC",4.91901151161542,0.295950224702413,0.2167312391452,0.0793996418854614,0.168573432469311
"TGM1",9.12181777630829,0.258923396084034,0.169397338591828,0.0793982660168274,0.168573432469311
"SELENBP1",1163.2768913182,0.302866651948259,0.243365619892923,0.0794108215335729,0.168577156454356
"SLC2A10",8.02832111545534,0.267730033848444,0.178307637716944,0.0795187314902145,0.168786198991513
"CDC42P1",3.19179629180983,-0.301482084324146,0.232848761939327,0.0795298094041176,0.16878968092947
"MYLK",103.147849629565,-0.140176406690473,0.0823489486953492,0.0796324345430182,0.168987433768614
"ARGFXP1",4.44526484311884,0.301392030498048,0.233294021387427,0.0797142622569208,0.169141010851231
"CHMP2A",17.7030682067429,-0.302210595797984,0.23838538740376,0.0797245183908267,0.169142705981013
"BBS1",76.9439735556657,0.210651993256506,0.129728058929405,0.0797365897095845,0.169148251329133
"ALOX12P2",29.2676809699169,0.25153252764671,0.162804672617545,0.0797652837987947,0.169184311425449
"HYCC1",31.6458125386528,-0.254127975751187,0.165192336603978,0.0797806829549863,0.169184311425449
"MAST1",14.0761005019843,0.251605405621836,0.162884606450085,0.0797835735343528,0.169184311425449
"ZNF501",9.09553607892785,-0.267309431052238,0.178121159890331,0.079791426719243,0.169184311425449
"GAPDHS",19.4655567393057,0.23204467712811,0.14626249751821,0.079868063378998,0.169326732282288
"CELF6",7.9584778210323,0.299635205081925,0.227296173731851,0.0799078279740568,0.169390956894157
"USP13",43.1200834288666,-0.187118230329523,0.113097419070869,0.0799247023134306,0.169406648598685
"GLMP",60.8512484663054,0.197954598937352,0.120664446869413,0.0799500146860545,0.1694402195355
"TNFRSF9",0.976989195478743,-0.248496077431268,0.30749212016703,0.0800656504715863,0.169665184678237
"APTX",9.66040287243144,-0.294878142905572,0.215905684690626,0.0800853212147515,0.16968676340787
"SCN9A",42.2318459010844,-0.248810410438515,0.160609706990592,0.0801036837066664,0.169705565398452
"PBX3",54.5767743041172,-0.1583399643817,0.0940341454679321,0.0801135451752712,0.169706355023063
"GTF2IP1",450.529194257344,-0.192497177198772,0.116942254515735,0.0802011510871404,0.169851697713855
"ZNF549",115.655179573659,-0.127442328528321,0.074607155076075,0.080200820094266,0.169851697713855
"CBFA2T2",204.843280994663,0.0961066676258827,0.0556698558224174,0.0802457876461545,0.1699261084598
"XAGE5",1.94505395351882,-0.296705599168178,0.266338168985827,0.0802685418427279,0.169954169629121
"PPFIA3",7.58156338727037,0.29385955092753,0.214324457927633,0.0803178611490562,0.170038464328938
"GPLD1",56.4786982171437,-0.143114944291557,0.084398516709231,0.0803308672443351,0.170045870595921
"MRPS17P1",28.859642056989,0.210795006785084,0.130168498027919,0.0803859299247839,0.170142290734291
"TRIM69",210.967481795566,-0.173479018025025,0.104077511061327,0.0804360987327202,0.170228331065519
"BCORP1",19.1890077465659,0.301456146823702,0.250217946164267,0.0804752701639335,0.170291079848787
"TRBV7-3",6.73884373980547,-0.300818821712726,0.234377443246155,0.0805049442836511,0.170333719213664
"PPT2",31.3290560635816,0.231154218392859,0.146037174249399,0.0806659940384348,0.170654282396192
"ABO",47.2804494052919,-0.220160059259927,0.13740222080939,0.0807062833189059,0.170719323141175
"TBPL2",5.29887472754383,0.292744567157066,0.212967485645867,0.0807381633333805,0.170766562348334
"CPEB2",37.6556755399348,-0.301001902612374,0.237151251025194,0.0807780591077059,0.170826435233523
"MROH5",5.68403913064248,0.297617608810181,0.22390015237352,0.0807855739002032,0.170826435233523
"PEX10",9.17095121666297,-0.299521413992623,0.230162041310785,0.0808531668777212,0.170949153517915
"BANK1",147.796014365333,-0.250559158699092,0.162784125297714,0.0809106036340535,0.171050371867027
"LTA",21.287651724347,0.240492148192855,0.153944032333528,0.0809261657795117,0.171063051053843
"MOV10L1",2.07854499743111,-0.293196887503243,0.271236811269738,0.0809916067969126,0.171181149558353
"SMAD7",14.0430141325462,0.273339259604703,0.185989989245532,0.0810842909364927,0.171356793501025
"ATG9B",9.56712323875239,0.286063606341636,0.202645619707946,0.081230779993442,0.171646089341057
"RER1",333.63568660076,0.0804888493169076,0.0466031177006656,0.0813216985294897,0.171817906461893
"PRSS57",1.84899815049652,0.205793324712445,0.324837179434519,0.0813784648893076,0.171917534200953
"PRELID1",269.56148790461,0.160360067876437,0.0957945654684243,0.0814341921548273,0.172014943508809
"EXOC8",224.421622670051,-0.129026124555993,0.0759154825778043,0.081464887928668,0.17205946157348
"ACBD4",46.3427605918126,0.215625790960145,0.134417117940027,0.0815801998309963,0.172282663121664
"TRERF1",373.368999217084,0.132754332386189,0.0782668248482718,0.0815920064466546,0.172287253281986
"ATE1OSP",2.84605078351128,0.300209097255296,0.250809114344028,0.081657716291751,0.172374121621096
"FNBP1L",13.2702436979679,-0.284518757320003,0.200968470671274,0.0816620594070758,0.172374121621096
"TMUB2",197.641213704272,0.136699742663826,0.0807480921670034,0.0816456651362459,0.172374121621096
"CCDC137P1",11.6637715697091,0.280243968110893,0.195126129116522,0.0816930428506459,0.172419172927048
"KLF3",827.495960133649,-0.12794106153671,0.0753100799842527,0.0817216857412584,0.17245927427521
"BST1",274.385117825229,-0.204656448780991,0.126367525542539,0.0818037266550918,0.172612040021982
"FAM53A",3.53302997180946,0.297085236957894,0.261989706794457,0.0818748640087804,0.17274176510523
"FRMD3",32.5467339703947,0.292424275573967,0.214527444021535,0.0819135263208207,0.172802950961061
"MYCL",64.4068550556982,0.267046560343148,0.179920881923019,0.0820198369412742,0.173006814918586
"DCST2",10.6197289743859,0.262285600951234,0.174984613849765,0.0820679761120026,0.173087942542826
"DOCK10",611.786946500896,-0.191194095227461,0.116925626180666,0.0822298339507849,0.17340886454543
"PPP1R14B",35.0148685049935,0.211129852034622,0.131376129804063,0.0822430066802563,0.173416196000517
"RTF1",13.0656238632889,-0.255200951651477,0.168225695864212,0.0823487031495848,0.173618596702856
"LRP8",24.8502267475865,0.234995904933646,0.150294840161165,0.0824241594957332,0.17375720091716
"GOSR2",207.360631929432,-0.142861689155865,0.0848694238746685,0.0824566347179567,0.173805175242269
"MTHFD2",88.5463111776093,-0.199304945862354,0.122816813442001,0.0824967629855172,0.173850269629105
"OR8G1",8.82377833464245,-0.278857546461696,0.194276020644936,0.0824974692950635,0.173850269629105
"NAMPTP1",89.6667636646028,-0.288242846298573,0.27617765033321,0.0825084590287825,0.17385294412462
"NPAS1",3.61232057696713,0.29959576564666,0.246231055958525,0.082682326210656,0.174198775389043
"SOX30",3.01673115280005,0.299500566616357,0.241746934138262,0.0827478207870111,0.174316227888774
"KREMEN2",1.34861849524547,0.284375073020771,0.280445033031551,0.0827835569313046,0.174370971112517
"KLF7P1",4.03645249678285,-0.294075353531111,0.219973388623806,0.0828393936880817,0.174451051725558
"KRT18P39",5.2511796616827,0.299476388231978,0.244403299560219,0.0828410837184884,0.174451051725558
"RNA5SP281",3.86474483794063,-0.293703311662605,0.219185034937662,0.0828736861124307,0.174499161304547
"WRAP53",37.3841897880865,0.210495892100546,0.131232518484986,0.0828871463658322,0.174506958534775
"INVS",96.0098036309106,-0.136459566791451,0.0809504949682461,0.0829069029033623,0.174528008289387
"WNT11",1.89915456759203,0.287512067768583,0.276557810308548,0.0829675108429752,0.174635039593575
"CXCL10",1.60673566468018,-0.256559163226153,0.301759610597142,0.0830385381366098,0.174763974414364
"BRSK1",5.29350774081649,0.298744662338372,0.23756905359618,0.0831355985720154,0.174943304587814
"INTS7",53.3889404421754,-0.183054958039158,0.111644669916469,0.0831433094211027,0.174943304587814
"SLC22A31",1.74027936300376,0.277053200722952,0.287240211189243,0.0831703954242934,0.174979710876778
"HSDL1",47.2011092532443,-0.171977618548114,0.104132943597373,0.0832377295614121,0.175100775488809
"LINC03009",62.3704841620878,0.167377034525678,0.101058806169612,0.0832538727994773,0.175106641461448
"SLC11A1",1553.45651988621,0.220958015581855,0.139451799112182,0.0832600994681661,0.175106641461448
"PSPC1",222.474162080267,0.115755304599486,0.0681784961740988,0.0832846040422627,0.175137582985993
"SSC4D",6.22646449964435,0.297416700052463,0.23132780707401,0.0833106474209988,0.1751717527774
"DIABLO",108.889695009599,0.09886455967231,0.0579124468289947,0.0833309318230367,0.175193806941932
"ANKRD44",1685.95723974922,-0.119427678538626,0.0704519291388562,0.0833435674427067,0.175199777117161
"NOTCH3",9.80959169276715,0.262140236457215,0.175971310688388,0.0833642722079945,0.175222706362673
"ATP11C",98.353305631791,-0.165418084659148,0.0998146625839266,0.0834176180242437,0.175314230124982
"RPL31P19",4.18867472107313,-0.298420614674138,0.238395789356604,0.083574455549811,0.175623209670823
"DNAI7",5.43485608815168,-0.289664967837621,0.212273806475439,0.0835864813505967,0.175627845272018
"CIBAR1P2",3.02497515933463,-0.293640818136842,0.265971686372347,0.0836238132347606,0.175685645448572
"TMEM200B",11.4395065736093,0.258122304506269,0.172176466218054,0.0836966963955866,0.175818113111941
"ANKS4B",15.0029861975694,0.212598943244671,0.133245543454049,0.0837087825085793,0.175822850870927
"PTGER2",201.017974601017,0.201688851382456,0.125135000534419,0.0837415531192921,0.17587102836291
"CALHM5",14.6052931113017,-0.233420536966208,0.149836900643422,0.083775080273634,0.175920783221081
"NSRP1P1",4.78419016042823,-0.29371170697806,0.221368722003748,0.0838259926928653,0.176007029738424
"IFT27",71.2157322161746,0.182527368876983,0.111568285034854,0.0838479683560684,0.176013350352404
"PPFIBP2",95.9039347099799,0.190670444578749,0.117264127176907,0.0838486857703373,0.176013350352404
"LRRC75A",120.172564953228,-0.17076756770797,0.103550921640187,0.0838597953770199,0.17601601224246
